"","geoNetwork.country","fullVisitorId","channelGrouping","fullVisitorId.1","device.browser","device.operatingSystem","device.deviceCategory","geoNetwork.continent","geoNetwork.subContinent","geoNetwork.country.1","trafficSource.source","trafficSource.medium","totals.hits","totals.pageviews","date","trafficSource.adContent","device.isMobile","avgGDP","gni2017","gni_cat","totals.transactionRevenue","summedRevenue","summedRevenue_log","totals.transactionRevenue_log"
"1129","United States",7499829957338497024,"Paid Search",7499829957338497024,"Chrome","iOS","desktop","Americas","Northern America","United States","google","cpc",43,35,20170624,"Google Merchandise Collection","False",60269.2179913037,59460,"High income",35410000,35410000,17.3825048240881,17.3825048240881
"1130","United States",7514907909032668160,"Organic Search",7514907909032668160,"Chrome","iOS","desktop","Americas","Northern America","United States","google","organic",30,24,20160811,"","False",60269.2179913037,59460,"High income",76020000,76020000,18.1465070215254,18.1465070215254
"1131","United States",8579755621948479488,"Organic Search",8579755621948479488,"Safari","iOS","mobile","Americas","Northern America","United States","google","organic",9,9,20161216,"","True",60269.2179913037,59460,"High income",118970000,118970000,18.5943819184527,18.5943819184527
"1132","United States",7908307514083563520,"Direct",7908307514083563520,"Chrome","Windows","desktop","Americas","Northern America","United States","(direct)","(none)",32,27,20170228,"","False",60269.2179913037,59460,"High income",120890000,120890000,18.6103915991782,18.6103915991782
"1133","United States",7545575276027340800,"Direct",7545575276027340800,"Other","Windows","desktop","Americas","Northern America","United States","(direct)","(none)",24,23,20170312,"","False",60269.2179913037,59460,"High income",1990000,1990000,14.5036451967007,14.5036451967007
"1134","United States",7548511681521037312,"Referral",7548511681521037312,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",20,16,20170501,"","False",60269.2179913037,59460,"High income",312250000,312250000,19.55931470697,19.55931470697
"1135","United States",7574410263456433152,"Organic Search",7574410263456433152,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","google","organic",58,44,20170228,"","False",60269.2179913037,59460,"High income",3.18e+08,3.18e+08,19.5775619407445,19.5775619407445
"1136","United States",7587690701654566912,"Referral",7587690701654566912,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",25,23,20161129,"","False",60269.2179913037,59460,"High income",52770000,52770000,17.7814534053818,17.7814534053818
"1137","United States",7588981130462792704,"Referral",7588981130462792704,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",40,33,20170630,"","False",60269.2179913037,59460,"High income",34990000,34990000,17.3705728643439,17.3705728643439
"1138","United States",7619394198510596096,"Referral",7619394198510596096,"Chrome","Linux","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",60,47,20161118,"","False",60269.2179913037,59460,"High income",35110000,35110000,17.3739965481446,17.3739965481446
"1139","United States",7632396110260336640,"Referral",7632396110260336640,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",24,18,20161216,"","False",60269.2179913037,59460,"High income",23900000,23900000,16.9893890169017,16.9893890169017
"1140","United States",7990454624282115072,"Referral",7990454624282115072,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",22,20,20160816,"","False",60269.2179913037,59460,"High income",29740000,29740000,17.2080034989963,17.2080034989963
"1141","United States",7639125894732168192,"Direct",7639125894732168192,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","(direct)","(none)",19,17,20161130,"","False",60269.2179913037,59460,"High income",139180000,139180000,18.751278617381,18.751278617381
"1142","United States",7640844068811991040,"Referral",7640844068811991040,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",22,20,20170501,"","False",60269.2179913037,59460,"High income",5.19e+08,5.19e+08,20.0674144411302,20.0674144411302
"1143","United States",8690416033474956288,"Referral",8690416033474956288,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",21,15,20160816,"","False",60269.2179913037,59460,"High income",70690000,70690000,18.0738146781471,18.0738146781471
"1144","United States",8035911212149258240,"Referral",8035911212149258240,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",58,39,20161130,"","False",60269.2179913037,59460,"High income",28700000,28700000,17.1724076807299,17.1724076807299
"1145","United States",7656154866854275072,"Referral",7656154866854275072,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",18,14,20170613,"","False",60269.2179913037,59460,"High income",4780000,4780000,15.3799511044676,15.3799511044676
"1146","United States",7657672545443379200,"Referral",7657672545443379200,"Other","Windows","desktop","Americas","Northern America","United States","Other","referral",42,33,20161216,"","False",60269.2179913037,59460,"High income",56480000,56480000,17.8493971511493,17.8493971511493
"1147","United States",7672124784796015616,"Paid Search",7672124784796015616,"Chrome","iOS","desktop","Americas","Northern America","United States","google","cpc",30,28,20161030,"","False",60269.2179913037,59460,"High income",33890000,33890000,17.3386305435832,17.3386305435832
"1148","United States",7680759434454622208,"Referral",7680759434454622208,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",37,35,20161209,"","False",60269.2179913037,59460,"High income",3e+07,3e+07,17.2167079396264,17.2167079396264
"1149","United States",7691826110185211904,"Organic Search",7691826110185211904,"Chrome","iOS","desktop","Americas","Northern America","United States","google","organic",23,21,20170519,"","False",60269.2179913037,59460,"High income",42520000,42520000,17.565485111438,17.565485111438
"1150","United States",7696973731640073216,"Referral",7696973731640073216,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",63,45,20170113,"","False",60269.2179913037,59460,"High income",77530000,77530000,18.1661755161951,18.1661755161951
"1151","United States",7697210138804043776,"Referral",7697210138804043776,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",30,19,20170617,"","False",60269.2179913037,59460,"High income",62430000,62430000,17.9495564870379,17.9495564870379
"1152","United States",7727550060577166336,"Referral",7727550060577166336,"Chrome","Windows","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",26,23,20160822,"","False",60269.2179913037,59460,"High income",26290000,26290000,17.0846991967061,17.0846991967061
"1153","United States",8740219759835313152,"Organic Search",8740219759835313152,"Chrome","Windows","desktop","Americas","Northern America","United States","google","organic",75,52,20170616,"","False",60269.2179913037,59460,"High income",98240000,98240000,18.4029240223631,18.4029240223631
"1154","United States",7753883779576218624,"Direct",7753883779576218624,"Chrome","Windows","desktop","Americas","Northern America","United States","(direct)","(none)",19,16,20170303,"","False",60269.2179913037,59460,"High income",99950000,99950000,18.4201806189107,18.4201806189107
"1155","United States",7756103894574714880,"Direct",7756103894574714880,"Chrome","Android","mobile","Americas","Northern America","United States","(direct)","(none)",38,28,20161130,"","True",60269.2179913037,59460,"High income",1.295e+09,1.295e+09,20.9817765320979,20.9817765320979
"1156","United States",7770933674059715584,"Referral",7770933674059715584,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",15,15,20170613,"","False",60269.2179913037,59460,"High income",44660000,44660000,17.6145888043763,17.6145888043763
"1157","United States",7771285007340524544,"Referral",7771285007340524544,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",11,11,20170801,"","False",60269.2179913037,59460,"High income",27430000,27430000,17.1271478629138,17.1271478629138
"1158","United States",7771559258178364416,"Referral",7771559258178364416,"Chrome","iOS","desktop","Americas","Northern America","United States","Other","referral",15,14,20161030,"","False",60269.2179913037,59460,"High income",169600000,169600000,18.9489532813221,18.9489532813221
"1159","United States",8771657580630576128,"Direct",8771657580630576128,"Chrome","iOS","desktop","Americas","Northern America","United States","(direct)","(none)",14,14,20161216,"","False",60269.2179913037,59460,"High income",3980000,3980000,15.1967923772606,15.1967923772606
"1160","United States",7796255033922388992,"Referral",7796255033922388992,"Chrome","Linux","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",45,38,20161213,"","False",60269.2179913037,59460,"High income",122380000,122380000,18.6226415159987,18.6226415159987
"1161","United States",7797999885990809600,"Display",7797999885990809600,"Chrome","iOS","desktop","Americas","Northern America","United States","Other","cpm",11,10,20161129,"","False",60269.2179913037,59460,"High income",16990000,16990000,16.6481354936481,16.6481354936481
"1162","United States",7813149961404844032,"Direct",7813149961404844032,"Chrome","Windows","desktop","Americas","Northern America","United States","(direct)","(none)",16,13,20170111,"","False",60269.2179913037,59460,"High income",59990000,235230000,19.2760743168752,17.9096884396293
"1165","United States",7834618145872510976,"Referral",7834618145872510976,"Chrome","Linux","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",15,13,20161216,"","False",60269.2179913037,59460,"High income",15190000,15190000,16.536147874572,16.536147874572
"1166","United States",7857037940227176448,"Direct",7857037940227176448,"Chrome","Android","mobile","Americas","Northern America","United States","(direct)","(none)",9,9,20161123,"","True",60269.2179913037,59460,"High income",483550000,483550000,19.9966652801272,19.9966652801272
"1167","United States",7866911767663070208,"Organic Search",7866911767663070208,"Chrome","iOS","desktop","Americas","Northern America","United States","google","organic",58,45,20161209,"","False",60269.2179913037,59460,"High income",249490000,249490000,19.3349293921923,19.3349293921923
